Comuna,Pacto,Partido,Tendencia,Independientes,Candidato,n_votos,perc_votos_comuna
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NOLBERTO VALDES ACUÑA,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,PABLO CONTRERAS CORTINEZ,3,0.000179137
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,ENRIQUE ALFONSO GOMEZ HOFFER,25,0.001492805
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,IVAN CRUZ APABLAZA MENDEZ,1,5.97122E-05
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUAN RAMON VILLEGAS SALDAÑA,9,0.00053741
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,FIDEL ANICETO SANCHEZ MUÑOZ,1,5.97122E-05
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUAN NELSON ARAYA CERDA,0,0
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS FERNANDO GONZALEZ CASTILLA,2,0.000119424
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,JOSE MAUREIRA MAUREIRA,4,0.000238849
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,JUAN LOPEZ LEIVA,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MIGUEL GONZALEZ ARCOS,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,LUIS ALBERTO CAMPOS VASQUEZ,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MARIA MERCEDES TEJO GUZMAN,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,JUAN ESTEBAN FLORES SOBARZO,0,0
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MARIO ARTURO CACERES QUIROZ,0,0
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MARIA TERESA MOLINA SANTANA,0,0
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ENRIQUE ALBERTO RUIZ QUINTERO,0,0
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JUAN SEPULVEDA FUENTES,1,5.97122E-05
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ESTHER DEL CARMEN FUENTES VALLEJOS,0,0
PARRAL,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ROBERTO CARLO SALAZAR SALAZAR,4,0.000238849
PARRAL,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,JORGE WASHINGTON PINCHEIRA LEIVA,0,0
PARRAL,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,JUAN YAÑEZ GUERRERO,0,0
PARRAL,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JUAN CACERES MENDEZ,0,0
PARRAL,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,JUAN CARLOS BENAVENTE MEZA,2,0.000119424
PARRAL,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,JUAN NAVARRO ORMEÑO,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,CRISTIAN KLEINSTEIN LOPEZ,0,0
PARRAL,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,PATRICIA LABRA BESSERER,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,WALTERIO LOPEZ RUIZ,2,0.000119424
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,AMELIA DEL CARMEN OLIVEROS JARA,0,0
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,ALVARO MARTINEZ ALFARO,0,0
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,PEDRO ROCA VASQUEZ,3,0.000179137
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,TERESA HERNANDEZ MENA,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JOSE ANTONIO VALVERDE VALENZUELA,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JOSE LUIS MATTAS SANCHEZ,1,5.97122E-05
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CLAUDIO BRAVO ARAYA,3,0.000179137
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,OSCAR LEONARDO MUÑOZ RIFFO,4,0.000238849
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NOLBERTO VALDES ACUÑA,0,0
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,PABLO CONTRERAS CORTINEZ,3,0.000179137
PARRAL,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,ENRIQUE ALFONSO GOMEZ HOFFER,12,0.000716546
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,IVAN CRUZ APABLAZA MENDEZ,1,5.97122E-05
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUAN RAMON VILLEGAS SALDAÑA,2,0.000119424
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,FIDEL ANICETO SANCHEZ MUÑOZ,0,0
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUAN NELSON ARAYA CERDA,0,0
PARRAL,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS FERNANDO GONZALEZ CASTILLA,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,JOSE MAUREIRA MAUREIRA,4,0.000238849
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,JUAN LOPEZ LEIVA,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MIGUEL GONZALEZ ARCOS,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,LUIS ALBERTO CAMPOS VASQUEZ,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MARIA MERCEDES TEJO GUZMAN,0,0
PARRAL,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,JUAN ESTEBAN FLORES SOBARZO,0,0
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,DOMINGO LEIVA MENA,15,0.000912964
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,MARCELA PAZ LOBOS RIQUELME,1,6.08643E-05
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JEANETTE VERGARA HENRIQUEZ,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,RODRIGO ALONSO BASTIAS URRUTIA,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,JACQUELINE DE LOURDES HERNANDEZ MORALES,8,0.000486914
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,SERGIO PEREZ PEREZ,5,0.000304321
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,CARLOS PINEDA TARAC,0,0
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,NELSON LUIS RODRIGUEZ GALLARDO,3,0.000182593
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,RODRIGO ANDRES LUNA LUNA,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,MANUEL JOSE VERGARA DEL RIO,8,0.000486914
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JORGE ANDRES SALAZAR SALGADO,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,GERARDO ARTURO DOMINGUEZ HORMAZABAL,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MARIA TERESA BURGOA LEON,7,0.00042605
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,LUIS MARIO VIGNOLO MOYA,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,PATRICK FISK GARRIDO,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,SEGUNDO ARAVENA CARRASCO,0,0
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ROBERTO POBLETE MENESES,7,0.00042605
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JUAN VELIZ DIAZ,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JACQUELINE ESPINOZA MOYA,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,CLAUDIO HUMBERTO BELMAR CANCINO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,FELIPE VERA RODRIGUEZ,7,0.00042605
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,VIOLETA HENRIQUEZ SHEWARD,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,JAIME ARTURO VALENZUELA QUEVEDO,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ARTURO LAVIN AVENDAÑO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CECILIA TOLEDO FUENTES,0,0
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CESAR ALEJANDRO VALDES MEDINA,2,0.000121729
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,GUACOLDA  MERCEDES APABLAZA APABLAZA,3,0.000182593
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN CARLOS SOTO LARA,4,0.000243457
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,MARCELO ALFONSO ESPINOSA CHIPLE,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN ANDRES HORMAZABAL HERNANDEZ,1,6.08643E-05
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,VERONICA SCARLETTE BERNAL ZEPEDA,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LEONARDO ELIAS NAVARRETE ESCOBAR,0,0
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,LUIS HUMBERTO CERONI GARCIA,1,6.08643E-05
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,LUIS HUMBERTO SANCHEZ MUÑOZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,HECTOR ANTONIO MUENA ORTIZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,DOMINGO ANTONIO AVILA FRIZ,4,0.000243457
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,LUIS DE LAS NIEVES YAÑEZ MARQUEZ,0,0
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,GINEZ ENRIQUE MUÑOZ ECHEVERRIA,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,DOMINGO LEIVA MENA,12,0.000730371
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,MARCELA PAZ LOBOS RIQUELME,0,0
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JEANETTE VERGARA HENRIQUEZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,RODRIGO ALONSO BASTIAS URRUTIA,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,JACQUELINE DE LOURDES HERNANDEZ MORALES,8,0.000486914
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,SERGIO PEREZ PEREZ,4,0.000243457
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,CARLOS PINEDA TARAC,0,0
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,NELSON LUIS RODRIGUEZ GALLARDO,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,RODRIGO ANDRES LUNA LUNA,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,MANUEL JOSE VERGARA DEL RIO,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JORGE ANDRES SALAZAR SALGADO,3,0.000182593
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,GERARDO ARTURO DOMINGUEZ HORMAZABAL,5,0.000304321
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MARIA TERESA BURGOA LEON,7,0.00042605
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,LUIS MARIO VIGNOLO MOYA,4,0.000243457
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,PATRICK FISK GARRIDO,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,SEGUNDO ARAVENA CARRASCO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ROBERTO POBLETE MENESES,7,0.00042605
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JUAN VELIZ DIAZ,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JACQUELINE ESPINOZA MOYA,0,0
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,CLAUDIO HUMBERTO BELMAR CANCINO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,FELIPE VERA RODRIGUEZ,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,VIOLETA HENRIQUEZ SHEWARD,4,0.000243457
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,JAIME ARTURO VALENZUELA QUEVEDO,4,0.000243457
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ARTURO LAVIN AVENDAÑO,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CECILIA TOLEDO FUENTES,0,0
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CESAR ALEJANDRO VALDES MEDINA,2,0.000121729
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,GUACOLDA  MERCEDES APABLAZA APABLAZA,2,0.000121729
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN CARLOS SOTO LARA,8,0.000486914
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,MARCELO ALFONSO ESPINOSA CHIPLE,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN ANDRES HORMAZABAL HERNANDEZ,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,VERONICA SCARLETTE BERNAL ZEPEDA,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LEONARDO ELIAS NAVARRETE ESCOBAR,0,0
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,LUIS HUMBERTO CERONI GARCIA,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,LUIS HUMBERTO SANCHEZ MUÑOZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,HECTOR ANTONIO MUENA ORTIZ,4,0.000243457
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,DOMINGO ANTONIO AVILA FRIZ,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,LUIS DE LAS NIEVES YAÑEZ MARQUEZ,0,0
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,GINEZ ENRIQUE MUÑOZ ECHEVERRIA,0,0
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,DOMINGO LEIVA MENA,10,0.000608643
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,MARCELA PAZ LOBOS RIQUELME,1,6.08643E-05
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JEANETTE VERGARA HENRIQUEZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,RODRIGO ALONSO BASTIAS URRUTIA,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,JACQUELINE DE LOURDES HERNANDEZ MORALES,8,0.000486914
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,SERGIO PEREZ PEREZ,7,0.00042605
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,CARLOS PINEDA TARAC,0,0
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,NELSON LUIS RODRIGUEZ GALLARDO,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,RODRIGO ANDRES LUNA LUNA,3,0.000182593
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,MANUEL JOSE VERGARA DEL RIO,5,0.000304321
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JORGE ANDRES SALAZAR SALGADO,2,0.000121729
CAUQUENES,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,GERARDO ARTURO DOMINGUEZ HORMAZABAL,2,0.000121729
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MARIA TERESA BURGOA LEON,14,0.0008521
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,LUIS MARIO VIGNOLO MOYA,9,0.000547778
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,PATRICK FISK GARRIDO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,SEGUNDO ARAVENA CARRASCO,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ROBERTO POBLETE MENESES,5,0.000304321
CAUQUENES,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JUAN VELIZ DIAZ,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JACQUELINE ESPINOZA MOYA,1,6.08643E-05
CAUQUENES,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,CLAUDIO HUMBERTO BELMAR CANCINO,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,FELIPE VERA RODRIGUEZ,6,0.000365186
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,VIOLETA HENRIQUEZ SHEWARD,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,JAIME ARTURO VALENZUELA QUEVEDO,3,0.000182593
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ARTURO LAVIN AVENDAÑO,0,0
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CECILIA TOLEDO FUENTES,0,0
CAUQUENES,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,CESAR ALEJANDRO VALDES MEDINA,3,0.000182593
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,GUACOLDA  MERCEDES APABLAZA APABLAZA,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN CARLOS SOTO LARA,4,0.000243457
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,MARCELO ALFONSO ESPINOSA CHIPLE,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,JUAN ANDRES HORMAZABAL HERNANDEZ,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,VERONICA SCARLETTE BERNAL ZEPEDA,0,0
CAUQUENES,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LEONARDO ELIAS NAVARRETE ESCOBAR,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,LUIS HUMBERTO CERONI GARCIA,2,0.000121729
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,LUIS HUMBERTO SANCHEZ MUÑOZ,5,0.000304321
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,HECTOR ANTONIO MUENA ORTIZ,3,0.000182593
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,DOMINGO ANTONIO AVILA FRIZ,5,0.000304321
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,LUIS DE LAS NIEVES YAÑEZ MARQUEZ,1,6.08643E-05
CAUQUENES,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,GINEZ ENRIQUE MUÑOZ ECHEVERRIA,1,6.08643E-05
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,DOMINGO LEIVA MENA,15,0.000912964
CAUQUENES,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,MARCELA PAZ LOBOS RIQUELME,0,0
